Match Number,Team Number,Autonomous Path,Auto Cross Line,Auto Switch Cubes,Auto Scale Cubes,Own Switch Cubes Teleop,Scale Cubes Teleop,Opponent Switch Cubes Teleop,Exchange Cubes,Single Climb,Climb + 1 Buddy,Climb + 2 Buddies,Played Defense
6,2522,"[[null,null]]",1,2,0,3,1,1,3,0,0,0,0
7,6996,"[[173.07835388183594,366.2581787109375],[173.07835388183594,365.9542236328125],[173.33485412597656,365.34619140625],[173.50584411621094,364.73822021484375],[175.47232055664062,361.6982421875],[177.60980224609375,356.8343505859375],[179.14877319335938,351.818359375],[180.9442596435547,343.00250244140625],[183.85121154785156,327.49871826171875],[185.21920776367188,313.21087646484375],[185.73219299316406,294.05914306640625],[187.95516967773438,269.73944091796875],[192.23011779785156,244.5078125],[198.2150421142578,223.8360595703125],[202.74647521972656,206.812255859375],[206.8504180908203,192.0684814453125],[209.50088500976562,177.7806396484375],[211.38186645507812,163.4927978515625],[213.60484313964844,149.052978515625],[216.5117950439453,135.22119140625],[219.07676696777344,121.2373046875],[222.06924438476562,108.77349853515625],[224.5487060546875,99.65362548828125],[227.28466796875,92.35772705078125],[229.84963989257812,87.4937744140625],[231.55960083007812,83.69384765625],[233.44058227539062,80.349853515625],[234.38107299804688,78.221923828125],[235.23605346679688,75.7899169921875],[236.86053466796875,73.053955078125],[238.228515625,70.77398681640625],[239.42550659179688,68.7979736328125],[240.28048706054688,67.4300537109375],[240.5369873046875,66.51806640625],[240.62249755859375,66.06201171875],[240.62249755859375,65.9100341796875],[240.62249755859375,65.45404052734375],[240.28048706054688,65.1500244140625],[240.28048706054688,64.8460693359375]]",1,0,1,0,5,1,0,0,0,0,0
7,1178,"[[66,347],[66,344],[66,341],[65,338],[64,333],[62,330],[62,325],[60,320],[60,313],[59,306],[59,299],[58,293],[58,286],[58,279],[58,272],[58,265],[58,259],[58,253],[58,248],[58,243],[58,239],[58,235],[58,231],[58,227],[58,224],[58,221],[58,218],[58,215],[58,213],[58,210],[58,208],[58,206],[58,204],[58,202],[58,200],[58,199],[58,197],[58,196],[58,195],[58,194],[58,193],[58,192],[58,190],[58,189],[58,187],[57,186],[57,185],[57,183],[57,181],[57,180],[57,178],[56,176],[56,175],[56,173],[56,172],[56,170],[56,169],[56,167],[56,166],[55,165],[55,164],[55,163],[55,161],[55,160],[55,158],[55,157],[55,155],[55,152],[55,150],[55,148],[55,146],[55,144],[55,143],[55,141],[55,140],[55,139],[55,137],[55,136],[55,134],[55,132],[55,130],[55,127],[55,124],[55,122],[55,119],[55,117],[55,115],[55,113],[55,111]]",1,0,0,0,0,0,8,0,0,0,0
7,1540,"[[148,341],[148,340],[148,338],[149,336],[150,334],[151,332],[153,330],[154,328],[155,326],[157,324],[158,322],[159,320],[160,318],[161,316],[162,314],[162,312],[163,309],[163,307],[164,305],[165,303],[166,301],[167,299],[167,297],[169,296],[170,294],[171,293],[172,291],[173,289],[175,287],[176,284],[177,283],[179,280],[180,279],[181,276],[182,275],[182,274],[183,272],[183,271],[184,270],[185,269],[185,268],[186,267],[187,265],[187,264],[188,263],[189,260],[190,258],[190,255],[191,253],[192,251],[192,248],[193,245],[193,242],[194,240],[195,237],[196,234],[196,232],[197,228],[197,225],[198,221],[198,218],[198,215],[198,213],[198,210],[198,207],[198,205],[198,202],[197,201],[197,198],[196,196],[194,195],[193,194],[193,193],[192,192],[191,191],[190,190],[189,190],[188,190],[188,191]]",0,1,0,0,3,2,0,0,0,0,0
7,2080,"[[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null]]",1,0,0,0,0,1,1,0,0,0,0
7,4188,"[[54,359],[54,354],[54,348],[53,341],[53,334],[53,327],[53,320],[53,314],[53,308],[53,302],[53,295],[53,288],[53,281],[52,274],[52,268],[51,261],[50,255],[49,248],[48,241],[48,235],[47,228],[46,222],[45,216],[45,210],[44,204],[43,198],[43,192],[42,186],[41,180],[41,174],[41,169],[41,165],[41,160],[41,155],[41,151],[41,146],[41,141],[41,135],[41,130],[41,123],[43,117],[45,112],[46,106],[48,102],[49,98],[50,95],[51,93],[52,93],[53,94],[54,95],[55,95],[57,96],[59,96],[62,97],[65,98],[68,98],[71,99],[75,99],[80,99],[83,99],[87,99],[91,99],[95,99],[99,99],[103,99],[108,99],[114,98],[120,97],[126,96],[131,96],[136,95],[142,95],[147,95],[152,95],[157,95],[163,95],[169,95],[174,95],[179,95],[185,95],[192,95],[198,95],[206,95],[212,95],[218,95],[224,95],[229,95],[233,95],[236,95],[238,95],[240,95],[241,95],[242,95],[242,94],[242,93],[242,91],[242,90],[242,88],[242,86],[241,82],[240,80],[240,77],[240,75],[240,72],[240,69],[240,66],[240,64],[240,62],[240,59],[240,58],[240,56],[240,54],[240,52],[240,51],[240,50],[239,49],[238,49],[238,48],[237,47],[237,45],[236,44],[236,43],[236,42],[236,39]]",1,0,0,0,5,2,0,1,0,0,0
8,5678,"[[236,338],[236,334],[236,329],[236,322],[236,315],[236,308],[236,301],[236,293],[236,286],[235,279],[235,272],[235,265],[234,258],[234,251],[234,243],[234,236],[234,230],[234,224],[234,219],[234,214],[234,208],[234,202],[234,197],[234,192],[234,188],[234,185],[234,182],[234,180],[234,178],[234,177]]",1,0,0,0,0,0,3,0,0,0,0
8,972,"[[116.56358337402344,276.05718994140625],[116.30708312988281,275.753173828125],[116.13607788085938,275.44921875],[115.965087890625,275.29718017578125],[115.36659240722656,274.5372314453125],[113.48561096191406,270.1292724609375],[109.63816833496094,258.4254150390625],[106.731201171875,240.79364013671875],[106.21821594238281,231.67376708984375],[105.876220703125,224.225830078125],[106.21821594238281,219.513916015625],[106.47470092773438,217.0819091796875],[106.38920593261719,215.10595703125],[106.47470092773438,213.4339599609375],[107.07319641113281,212.0660400390625],[107.75718688964844,210.697998046875],[108.35568237304688,209.02606201171875],[108.95417785644531,206.74609375],[108.69767761230469,205.22607421875]]",1,1,0,0,2,0,0,0,0,0,0
8,3882,[],0,0,0,1,0,0,6,0,0,0,0
8,7312,"[[196,359],[196,357],[196,353],[196,350],[196,347],[197,343],[198,339],[200,336],[202,333],[203,330],[206,326],[207,323],[209,320],[211,317],[213,313],[216,308],[218,304],[221,299],[224,293],[227,289],[230,284],[232,280],[234,277],[235,275],[235,274],[236,273],[237,272],[237,270],[238,269],[238,268],[239,267],[240,266],[241,265],[241,264],[243,264],[243,263],[244,263],[245,263],[246,262],[246,261]]",0,0,0,0,0,3,0,0,0,0,0
8,1323,"[[150,370],[150,366],[149,362],[148,357],[146,351],[144,345],[142,339],[140,333],[138,327],[137,323],[135,318],[133,314],[132,310],[131,306],[128,301],[126,296],[125,293],[122,290],[120,288],[117,286],[114,284],[111,282],[107,281],[104,278],[102,276],[101,273],[100,268],[99,263],[98,258],[98,251],[98,245],[97,238],[97,233],[97,229],[97,225],[97,220],[97,217],[97,215],[97,212],[97,211],[98,211],[98,214],[100,221],[102,228],[103,234],[105,241],[107,247],[108,252],[110,256],[111,258],[112,259],[112,260],[113,260],[113,261],[114,261],[115,261],[116,261],[117,261],[118,261],[120,261],[123,261],[126,261],[130,260],[133,259],[135,258],[136,257],[137,257],[136,257],[135,257],[133,257],[132,257],[130,257],[128,257],[125,257],[122,257],[118,257],[115,257],[111,257],[107,257],[104,257],[101,257],[97,256],[96,254],[95,252],[95,250],[95,248],[95,245],[95,241],[95,238],[95,234],[95,230],[95,227],[96,224],[96,220],[96,217],[96,215],[96,214],[97,214],[99,220],[101,227],[103,235],[105,244],[107,252],[110,257],[112,262],[114,265],[116,266],[117,267],[118,267],[119,267],[120,267],[121,267],[122,267],[126,267],[130,266],[133,265],[136,264],[139,263],[141,262],[142,262],[142,261],[142,260],[142,258],[142,257],[142,256],[141,255],[140,255],[139,254],[138,254],[137,254],[136,254],[134,254],[133,254],[132,254],[131,254],[129,255],[126,257],[123,258],[122,260],[121,261],[119,261],[118,262],[117,262],[116,262],[115,262],[113,261],[112,259],[110,256],[108,253],[107,250],[105,246],[103,240],[101,236],[100,232],[99,230],[98,227],[98,224],[98,222],[98,221],[98,219],[98,217],[98,215],[101,209],[110,198]]",1,3,0,0,5,3,0,1,0,0,0
8,1763,[],1,1,0,3,0,0,1,0,0,0,0
7,7312,"[[193.33299255371094,313.3330078125],[192.57000732421875,310.4730224609375],[193.21499633789062,305.25897216796875],[193,303],[196.46299743652344,283.84197998046875],[198.69500732421875,278.26202392578125],[201.91700744628906,266.49798583984375],[204.73199462890625,259.802978515625],[207.77999877929688,252.2900390625],[211.13099670410156,243.8740234375],[217.1490020751953,229.0350341796875],[219.8800048828125,224.84600830078125],[222.11599731445312,221.4930419921875],[224.35800170898438,217.28399658203125],[226.55398559570312,215.407958984375],[230.15200805664062,212.92401123046875],[230.6669921875,212.6669921875]]",1,0,0,0,0,3,0,0,0,0,0
7,7081,"[[237,302],[237,298],[237,292],[239,278],[240,269],[241,261],[241,252],[242,243],[243,228],[244,221],[244,214],[245,210],[246,205],[247,198],[248,194],[249,192],[249,191],[249,190],[250,189],[251,188],[251,187],[251,186],[251,185],[252,185],[251,185],[250,185],[248,184],[244,183],[243,183],[241,183],[239,183],[237,183],[234,183],[234,182]]",1,0,0,1,0,0,8,0,0,0,0
9,2906,"[[233.1875,372.65625],[232.8359375,371.71875],[232.484375,369.84375],[231.517578125,355.3125],[230.814453125,339.0625],[230.0234375,318.75],[230.375,305.15625],[229.3203125,290.78125],[228.001953125,277.1875],[227.826171875,264.375],[227.826171875,252.8125],[228.44140625,241.5625],[230.0234375,231.40625],[231.4296875,222.65625],[232.484375,215.78125],[233.1875,210.9375],[233.626953125,208.59375],[234.154296875,206.875],[234.681640625,205.3125],[235.12109375,204.0625],[235.47265625,203.125],[236,202.34375],[236.703125,201.40625]]",1,0,0,0,0,0,7,0,0,0,0
9,668,"[[61,303],[60,288],[59,280],[57,271],[56,263],[55,256],[54,244],[54,237],[54,231],[54,225],[53,218],[53,211],[52,204],[52,197],[51,190],[49,181],[48,173],[47,166],[45,151],[45,146],[44,141],[44,131],[44,127],[45,120],[47,117],[49,113],[52,109],[54,106],[60,100],[64,97],[74,93],[79,91],[90,90],[97,89],[103,89],[109,89],[123,88],[130,88],[137,88],[144,87],[152,87],[159,87],[166,87],[173,87],[188,87],[195,87],[209,87],[215,87],[222,87],[233,87],[238,87],[246,87],[249,86],[254,83],[256,80],[257,74],[258,66],[258,62],[258,53],[257,50],[256,46],[255,41],[254,39],[254,36],[253,35],[253,34],[252,33],[251,32]]",1,0,0,0,2,0,0,0,0,0,0
9,3959,"[[159,350],[159,347],[159,344],[159,340],[159,333],[158,327],[158,320],[157,313],[157,306],[157,298],[157,292],[157,286],[156,281],[156,277],[155,273],[154,271],[153,269],[152,268],[152,267],[151,267],[150,267],[150,266],[148,266],[146,266],[144,266],[140,266],[137,266],[132,266],[127,266],[122,266],[118,266],[116,266],[113,266],[112,265],[111,265],[111,264],[110,263],[109,262],[108,260],[108,257],[107,254],[106,250],[105,246],[104,243],[104,238],[104,234],[103,229],[103,225],[103,221],[103,217],[103,213],[103,209],[104,203],[106,197],[107,193],[108,189],[109,185],[104,192],[104,194],[104,197],[104,199],[104,202],[105,205],[106,208],[107,211],[108,213],[108,215],[110,217],[111,218],[111,220],[113,221],[114,222],[115,223],[117,225],[118,226],[121,227],[123,228],[127,229],[130,230],[133,231],[136,233],[138,234],[141,235],[142,235],[144,235],[145,235],[145,234],[144,231],[142,227],[139,222],[136,218],[133,214],[129,210],[125,206],[121,203],[117,199],[113,196],[111,193],[109,192]]",1,1,0,3,3,6,0,0,0,0,0
9,1730,"[[164,355],[164,350],[162,345],[160,336],[158,326],[156,317],[155,307],[153,297],[151,287],[149,281],[148,275],[145,269],[141,264],[138,261],[135,259],[132,257],[130,255],[127,254],[124,252],[120,251],[116,248],[113,245],[109,243],[106,240],[103,237],[100,234],[98,231],[97,227],[97,223],[97,219],[97,215],[97,211],[97,209],[97,207],[97,206],[98,208],[98,209],[99,211],[100,214],[100,216],[101,217],[101,220],[101,222],[103,224],[103,225],[103,227],[103,229],[103,231],[104,233],[105,235],[105,236],[106,238],[106,240],[107,241],[108,243],[109,244],[110,245],[111,246],[113,247],[114,248],[116,249],[119,249],[121,249],[124,249],[126,249],[129,249],[130,249],[132,249],[134,248],[135,246],[137,245],[138,244],[139,243],[140,242],[142,241],[143,240],[145,240],[145,239],[146,239],[147,239],[146,239],[144,241],[140,243],[137,245],[133,248],[130,250],[127,252],[124,254],[121,255],[118,255],[116,256],[113,257],[111,257],[109,257],[106,257],[104,257],[101,255],[100,252],[98,249],[97,245],[97,241],[96,237],[95,233],[95,229],[94,225],[94,220],[94,217],[95,209]]",1,1,0,0,2,5,0,0,0,0,0
9,5985,[],1,0,0,1,5,0,0,0,0,0,0
9,3288,"[[217,298],[217,296],[217,293],[217,289],[217,285],[217,279],[217,272],[218,263],[218,252],[220,241],[221,229],[224,216],[227,203],[231,192],[234,184],[238,174],[242,167],[246,162],[250,158],[254,155],[258,153],[261,151],[263,151],[264,151]]",0,0,0,0,0,0,3,0,0,0,0
10,7102,[],0,0,0,0,0,0,3,0,0,0,1
10,4401,[],0,0,0,1,2,0,0,1,0,0,0
10,6106,"[[52,314],[52,312],[52,311],[52,308],[52,307],[52,303],[52,301],[52,293],[51,287],[51,277],[51,270],[51,253],[51,244],[52,225],[52,216],[53,208],[54,201],[55,196],[56,184],[56,179],[57,170],[57,165],[57,156],[57,152],[57,144],[57,141],[57,136],[57,134],[57,129],[57,127],[57,122],[58,119],[58,114],[58,110],[58,106],[58,105],[58,103],[58,102],[58,100],[58,98],[58,95],[59,94],[61,93],[64,93],[69,93],[71,93],[73,95],[75,95],[76,97],[79,99],[80,100],[81,102],[82,104],[83,105],[84,106],[85,107],[86,108]]",1,0,0,0,0,0,9,0,0,0,0
10,1984,"[[165,370],[165,365],[165,361],[165,356],[165,350],[165,344],[165,337],[165,330],[165,324],[165,318],[163,313],[162,308],[161,304],[160,300],[159,295],[157,290],[156,285],[155,280],[154,277],[154,274],[153,270],[152,268],[151,266],[149,264],[148,263],[146,262],[144,262],[141,262],[140,262],[137,262],[135,262],[132,262],[130,262],[128,260],[126,257],[124,255],[122,253],[121,250],[120,248],[118,247],[117,245],[115,243],[114,241],[113,240],[112,238],[110,235],[109,233],[109,231],[108,228],[107,226],[107,223],[106,222],[106,220],[106,219],[106,218],[106,217],[106,220],[106,223],[106,228],[107,232],[107,236],[108,240],[108,243],[109,246],[109,248],[109,250],[109,251],[110,252],[110,253],[111,254],[112,255],[114,256],[116,257],[118,259],[120,260],[122,261],[124,262],[126,263],[128,263],[130,264],[132,265],[135,265],[139,265],[142,265],[148,265],[152,263],[155,261],[157,260],[158,259],[157,259],[156,259],[155,259],[154,260],[153,260],[151,261],[149,261],[147,261],[144,261],[140,261],[135,261],[130,260],[126,258],[123,257],[121,256],[118,255],[117,255],[115,254],[114,253],[113,251],[111,250],[110,248],[109,245],[108,242],[108,240],[107,236],[107,234],[107,231],[107,228],[107,225],[107,223],[107,220],[107,218],[107,215],[107,212],[109,208]]",1,0,0,0,5,1,0,0,0,0,0
10,4522,"[[143.36328125,360.125],[142.748046875,359.96875],[142.220703125,359.65625],[141.4296875,359.03125],[140.55078125,357.78125],[131.9375,340.90625],[123.1484375,312.15625],[120.3359375,291.21875],[119.017578125,272.15625],[120.072265625,254.96875],[122.884765625,240.90625],[126.3125,230.4375],[128.685546875,222],[130.35546875,216.0625],[130.8828125,210.4375],[130.8828125,209.34375],[131.05859375,207.46875],[131.05859375,205.90625],[130.8828125,204.34375],[130.70703125,203.25],[130.70703125,202.625],[130.8828125,202.78125],[130.8828125,203.09375]]",0,1,0,0,2,0,0,0,1,0,0
10,3880,"[[199,354],[199,352],[199,351],[199,349],[199,348],[199,347],[199,345],[199,343],[199,342],[199,340],[199,337],[199,335],[199,333],[199,331],[200,329],[200,326],[201,323],[201,320],[202,317],[202,314],[202,311],[202,308],[202,305],[202,303],[202,301],[202,299],[202,297],[202,294],[202,292],[202,290],[202,289],[202,287],[201,286],[201,284],[200,282],[200,280],[199,278],[199,276],[198,274],[198,271],[197,269],[196,265],[195,261],[194,256],[192,251],[191,246],[189,242],[188,238],[187,236],[186,234],[185,234],[185,233],[185,232],[184,231],[184,230],[184,229],[183,229]]",0,0,0,0,1,2,0,0,0,0,0
11,7018,[],0,0,0,1,0,0,0,0,0,0,0
11,6072,"[[157,328],[157,325],[157,322],[158,314],[158,309],[158,303],[158,297],[156,291],[155,288],[154,283],[153,279],[151,276],[149,272],[147,269],[145,266],[144,263],[141,261],[138,259],[134,257],[129,255],[125,254],[121,252],[118,250],[115,248],[113,246],[111,244],[109,243],[107,241],[105,239],[103,237],[100,234],[100,232],[100,229],[100,226],[100,223],[100,221],[100,218],[100,216],[101,214],[101,212],[102,211],[102,210],[102,209],[103,209],[103,208],[102,208]]",1,1,0,0,2,0,0,0,0,0,0
11,5429,"[[224,338],[224,337],[225,334],[226,330],[228,326],[229,321],[230,316],[232,312],[233,307],[234,302],[234,296],[235,289],[235,281],[236,271],[237,262],[238,252],[238,242],[239,234],[239,226],[240,218],[240,210],[240,203],[240,197],[240,192],[240,188],[240,184],[240,180],[240,177],[240,175],[240,174],[240,172],[240,171],[240,170],[240,168],[239,168],[238,168]]",0,0,0,2,0,0,10,1,0,0,0
11,179,"[[86,340],[86,338],[86,335],[86,333],[87,330],[87,327],[87,325],[87,322],[88,320],[89,317],[89,314],[89,312],[89,309],[89,306],[89,303],[89,300],[90,297],[90,292],[90,289],[90,285],[90,282],[90,278],[91,275],[91,271],[91,268],[91,265],[92,262],[92,260],[92,258],[93,256],[94,256],[94,255],[95,255],[96,255],[98,255],[100,255],[103,255],[107,255],[111,255],[116,255],[122,255],[128,255],[133,256],[139,256],[146,256],[152,257],[157,257],[162,257],[168,257],[174,258],[180,258],[185,258],[191,259],[197,260],[202,261],[208,261],[212,262],[215,262],[217,262],[218,262],[219,262],[219,261],[219,260],[219,258],[219,256],[220,254],[220,251],[221,248],[222,244],[222,241],[223,238],[223,235],[223,232],[223,229],[224,225],[225,222],[225,217],[225,213],[225,209],[225,204],[225,200],[225,194],[225,188],[225,183],[225,178],[225,172],[225,165],[225,159],[225,154],[225,149],[225,143],[225,138],[225,134],[225,130],[224,126],[223,122],[223,118],[222,114],[221,110],[221,105],[220,101],[220,97],[220,93],[219,88],[219,83],[218,78],[218,74],[218,69],[218,64],[217,59],[217,54],[217,50],[217,45],[217,42],[217,37],[217,34],[217,31],[217,29],[218,27]]",1,0,0,0,7,0,0,1,0,0,0
11,6024,"[[162,334],[161.94400024414062,315.5579833984375],[161.33299255371094,308.781982421875],[161.33299255371094,306.76300048828125],[161.33299255371094,304.0770263671875],[161.33299255371094,301.593994140625],[161.33299255371094,296.0570068359375],[161.33299255371094,291.5789794921875],[161.33299255371094,288.54901123046875],[161.33299255371094,284.6500244140625],[160.66700744628906,282.41802978515625],[160.66700744628906,280.18798828125],[160.66700744628906,279.30401611328125],[160.4770050048828,277.52301025390625],[161,277],[159.73500061035156,276.4019775390625],[156.11099243164062,276.6669921875],[153.89100646972656,277.38800048828125],[151.64599609375,276.6669921875],[149.39999389648438,275.70001220703125],[144.93800354003906,275.3330078125],[142.68499755859375,275.3330078125],[139.66400146484375,274.6669921875],[137,274],[134.64599609375,273.3330078125],[131.60800170898438,272.5360107421875],[127.60099792480469,271.4229736328125],[124.60499572753906,270.302978515625],[121.5469970703125,269.1820068359375],[120.12899780273438,268.6669921875],[118.28799438476562,267.6209716796875],[117.16499328613281,267.3330078125],[116.33299255371094,266.3330078125],[116,266],[115,266],[115.33299255371094,265.19500732421875],[115.33299255371094,264.00701904296875],[114.78199768066406,262.89697265625],[114.66700744628906,261.7750244140625],[113.98800659179688,257.96502685546875],[114,254],[114,250],[114,246],[114,242],[114,239],[114,236],[114,233],[114,231],[114,228],[114,227],[114.66700744628906,226.57000732421875],[113.73199462890625,226.6669921875]]",1,1,0,0,1,0,2,0,0,0,0
12,1778,"[[153.33299255371094,327.58099365234375],[152.01699829101562,313.14697265625],[151.33299255371094,298.77398681640625],[153.33299255371094,283.13397216796875],[154.28500366210938,276.291015625],[154,268],[154,265],[154,263],[151.5749969482422,261.4539794921875],[148.04400634765625,259.35498046875],[141.99099731445312,257.10797119140625],[132.843994140625,254.87799072265625],[121.89500427246094,250.281005859375],[109.093994140625,243.8800048828125],[99.97999572753906,238.40399169921875],[93.49400329589844,233.56298828125],[86.11599731445312,226.84002685546875],[84.2760009765625,225.218017578125],[83.15399932861328,222.9749755859375],[83.33300018310547,221.41302490234375],[83.33300018310547,219.844970703125],[83.33300018310547,218.46600341796875],[84.33300018310547,216.6669921875]]",1,1,0,3,3,0,0,0,0,0,0
12,6459,"[[65,366],[66,364],[69,362],[71,360],[73,358],[74,353],[74,344],[74,329],[74,313],[74,296],[75,277],[75,261],[75,246],[75,232],[75,221],[75,210],[75,202],[75,196],[75,191],[75,186],[76,183],[77,181],[78,178],[79,177],[81,176],[82,174]]",1,0,0,2,0,0,1,0,0,0,0
12,5437,"[[169,353],[168,350],[168,345],[167,340],[166,335],[166,329],[166,325],[165,319],[165,315],[165,310],[165,307],[165,303],[165,301],[165,298],[164,295],[164,293],[164,291],[164,289],[163,288],[163,287],[163,286],[163,284],[162,283],[162,282],[162,281],[161,279],[160,277],[160,276],[159,275],[158,273],[157,273],[156,272],[155,271],[153,271],[152,270],[151,269],[150,268],[148,268],[146,267],[145,266],[143,266],[140,266],[138,266],[136,266],[134,266],[132,266],[131,266],[129,266],[127,265],[126,265],[125,264],[124,264],[121,263],[119,262],[117,261],[114,260],[112,259],[109,258],[107,257],[105,256],[103,254],[101,253],[100,251],[99,249],[98,246],[98,244],[98,240],[98,237],[98,233],[98,230],[98,227],[98,225],[98,222],[98,220],[98,219],[98,217],[98,216],[98,215],[99,214],[99,213],[99,212],[100,212],[103,209]]",0,1,0,0,0,6,0,0,0,0,0
12,2080,"[[54,356],[54,353],[54,351],[54,349],[55,347],[55,344],[55,342],[55,339],[56,335],[56,333],[56,329],[56,325],[57,321],[58,316],[58,312],[59,308],[59,302],[60,297],[60,292],[60,287],[60,284],[60,280],[60,277],[60,273],[60,270],[60,267],[60,264],[60,261],[60,259],[60,257],[60,254],[60,253],[60,251],[60,249],[60,248],[60,247],[59,246],[58,245],[58,244],[57,244],[57,243],[56,243],[56,242],[56,241],[55,239],[55,238],[55,237],[55,236],[55,234],[55,233],[55,232],[55,231],[54,230],[54,229],[54,228],[54,227],[53,227],[53,225],[53,224],[52,223],[52,222],[51,220],[51,218],[51,217],[50,215],[49,214],[49,213],[49,212],[49,211],[49,210],[49,209],[49,208],[49,206],[49,205],[49,204],[49,203],[49,201],[49,200],[49,198],[49,196],[49,194],[49,193],[49,191],[48,189],[48,188],[48,186],[48,185],[48,184],[48,183],[48,182],[48,181],[48,180],[47,179],[47,177],[47,175],[46,173],[46,171],[46,169],[45,167],[45,165],[45,163],[45,162],[45,161],[45,160],[45,159],[45,158],[45,157],[45,156],[45,155],[45,154],[45,153],[44,153],[44,152],[44,151],[44,150],[44,148],[44,147],[44,146],[44,145],[44,142],[44,141],[44,140],[44,139],[44,138],[43,137],[43,136],[43,135],[42,135],[42,134],[41,134],[40,134],[40,133],[40,132],[40,131],[40,130],[40,129],[40,128],[40,127],[40,126],[40,125],[40,124],[40,123],[40,122],[40,121]]",0,0,0,1,0,0,7,0,0,0,0
12,3316,"[[237,307],[237,303],[237,297],[237,291],[237,283],[238,275],[243,231],[243,222],[243,213],[243,206],[243,199],[244,192],[244,186],[245,179],[246,173],[246,168],[247,162],[247,158],[248,153],[248,149],[249,145],[249,140],[249,136],[249,132],[249,129],[249,126],[249,123],[249,120],[248,118],[247,116],[246,114],[244,112],[243,110],[242,108],[241,105],[240,102],[239,99],[238,97],[237,96],[236,94],[235,93],[234,91],[233,90],[232,88],[231,87],[229,85],[228,83],[227,81],[225,79],[223,77],[222,75],[220,74],[218,72],[217,71],[216,70],[216,69],[217,68]]",1,0,0,0,4,0,0,0,0,0,0
13,3239,"[[85,351],[85,350],[85,347],[85,344],[85,339],[84,333],[84,325],[84,316],[84,308],[84,302],[85,295],[87,286],[87,280],[88,273],[88,267],[88,261],[88,256],[88,251],[88,246],[89,241],[89,236],[90,231],[91,227],[91,222],[91,219],[91,216],[91,214],[91,212],[91,210],[91,209],[91,206],[92,202],[94,196],[97,190]]",1,0,0,0,2,0,0,0,0,0,0
13,6390,"[[234,357],[231.25399780273438,301.718017578125],[230.802001953125,287.6209716796875],[230.6669921875,276.5460205078125],[230.6669921875,266.49798583984375],[230.6669921875,255.8740234375],[230.6669921875,246.4730224609375],[230.6669921875,238.5369873046875],[230.6669921875,230.14599609375],[231.3330078125,222.5689697265625],[230.53201293945312,215.86102294921875],[231.3330078125,210.416015625],[231.3330078125,205.87701416015625],[231.3330078125,202.2230224609375],[230.6669921875,198.86199951171875],[230.6669921875,195.51300048828125],[230.6669921875,192.17401123046875],[231.95199584960938,188.8590087890625],[233.46701049804688,185.46600341796875],[234.83999633789062,182.98602294921875]]",1,0,0,0,4,0,0,1,0,0,0
