Match Number,Team Number,Autonomous Path,Auto Cross Line,Auto Switch Cubes,Auto Scale Cubes,Own Switch Cubes Teleop,Scale Cubes Teleop,Opponent Switch Cubes Teleop,Exchange Cubes,Single Climb,Climb + 1 Buddy,Climb + 2 Buddies,Played Defense
57,4911,"[[68.50399780273438,339.12200927734375],[68.95500183105469,339.572998046875],[69.40599822998047,339.572998046875],[69.85700225830078,339.572998046875],[70.30799865722656,339.572998046875],[70.75900268554688,339.572998046875],[70.75900268554688,340.02398681640625],[70.30799865722656,340.02398681640625],[70.30799865722656,339.572998046875],[69.85700225830078,339.572998046875],[69.40599822998047,339.572998046875],[69.40599822998047,339.12200927734375],[68.95500183105469,339.12200927734375],[68.95500183105469,338.6710205078125],[68.50399780273438,338.6710205078125],[68.50399780273438,338.218994140625],[68.0530014038086,338.218994140625],[68.0530014038086,337.76800537109375],[67.60199737548828,337.76800537109375],[67.60199737548828,337.3170166015625],[67.60199737548828,336.86602783203125],[67.1510009765625,336.86602783203125],[67.1510009765625,336.41400146484375],[67.1510009765625,335.9630126953125],[67.1510009765625,335.51202392578125],[66.69999694824219,335.51202392578125],[66.69999694824219,335.06097412109375],[66.69999694824219,334.6099853515625],[66.2490005493164,334.15802001953125],[66.2490005493164,333.52001953125],[65.63600158691406,333.70697021484375],[65.7979965209961,333.14398193359375],[65.7979965209961,332.75701904296875],[65.34700012207031,332.37701416015625],[64.96600341796875,331.97198486328125],[64.89600372314453,331.27001953125],[64.41100311279297,330.96502685546875],[64.18599700927734,329.8380126953125],[63.76899719238281,329.41998291015625],[63.99400329589844,328.71002197265625],[63.542999267578125,327.93402099609375],[63.092002868652344,326.697998046875],[62.51899719238281,325.91302490234375],[61.73400115966797,323.77099609375],[60.95500183105469,321.54498291015625],[60.17400360107422,319.531005859375],[59.388999938964844,317.176025390625],[58.60900115966797,313.958984375],[57.81700134277344,310.3389892578125],[57.04900360107422,307.26397705078125],[56.717002868652344,303.61700439453125],[56.3280029296875,300.54498291015625],[55.87699890136719,297.61102294921875],[55.269996643066406,294.2760009765625],[54.480003356933594,291.61102294921875],[54.150001525878906,290.09197998046875],[54.072998046875,288.32501220703125],[53.47599792480469,286.93902587890625],[53.62200164794922,285.85601806640625],[53.170997619628906,284.26397705078125],[53.170997619628906,283.15899658203125],[52.611000061035156,282.15802001953125],[52.720001220703125,280.9310302734375],[52.26899719238281,279.70001220703125],[52.26899719238281,278.28900146484375],[52.26899719238281,276.72198486328125],[51.819000244140625,275.60601806640625],[51.819000244140625,274.0469970703125],[51.21900177001953,272.4940185546875],[51.36799621582031,269.97998046875],[50.53900146484375,267.14599609375],[50.217002868652344,264.82501220703125],[50.01499938964844,262.4630126953125],[49.11000061035156,259.697021484375],[49.112998962402344,257.3590087890625],[48.66200256347656,254.35198974609375],[48.124000549316406,251.77398681640625],[47.790000915527344,248.968017578125],[47.45500183105469,246.302001953125],[46.672996520996094,243.80999755859375],[46.40699768066406,241.010009765625],[45.95600128173828,239.0570068359375],[45.66999816894531,237.4749755859375],[45.50499725341797,235.92901611328125],[45.05400085449219,234.36199951171875],[44.23699951171875,231.9849853515625],[43.46299743652344,229.89898681640625],[42.677001953125,227.17901611328125],[42.352996826171875,225.8790283203125],[41.89800262451172,224.6309814453125],[41.68699645996094,223.18701171875],[40.89800262451172,221.0579833984375],[40.54499816894531,220.052978515625],[40.09400177001953,218.791015625],[39.44999694824219,217.35601806640625],[39.12000274658203,216.2449951171875],[38.740997314453125,214.2249755859375],[38.46299743652344,213.125],[37.676002502441406,211.54998779296875],[36.90299987792969,210.0040283203125],[36.93699645996094,209.260986328125],[36.486000061035156,207.7750244140625],[35.91899871826172,206.22900390625],[35.58000183105469,204.64898681640625],[35.13300323486328,203.0889892578125],[34.68199920654297,201.739013671875],[34.14600372314453,200.96099853515625],[34.23100280761719,199.73199462890625],[33.779998779296875,198.4949951171875],[33.779998779296875,197.7080078125],[33.329002380371094,196.4730224609375],[32.878997802734375,195.24200439453125],[32.15899658203125,194.46099853515625],[31.97699737548828,193.083984375],[31.49700164794922,191.96502685546875],[31.074996948242188,191.21002197265625],[30.38300323486328,189.97601318359375],[30.172996520996094,188.62298583984375],[29.722000122070312,187.51702880859375],[29.270999908447266,186.7239990234375],[28.604000091552734,185.94000244140625],[28.368999481201172,185.16400146484375],[27.917999267578125,183.94000244140625],[27.466999053955078,182.864013671875],[26.84600067138672,181.92498779296875],[26.051998138427734,180.166015625],[25.437999725341797,179.61297607421875],[25.21200180053711,178.4010009765625],[25.21200180053711,177.447021484375],[24.761001586914062,176.6500244140625],[24.310001373291016,175.51800537109375],[23.85900115966797,174.6409912109375],[23.292999267578125,173.85797119140625],[23.092998504638672,172.7550048828125],[22.95800018310547,171.97900390625],[22.95800018310547,171.530029296875],[22.361000061035156,171.1199951171875],[22.506999969482422,170.73199462890625],[22.506999969482422,170.33697509765625],[22.055999755859375,169.5560302734375],[22.055999755859375,169.2750244140625],[22.055999755859375,169.010009765625],[21.604999542236328,168.656005859375],[21.604999542236328,168.219970703125],[21.604999542236328,167.9219970703125],[21.604999542236328,167.46697998046875],[21.604999542236328,167.041015625],[21.05699920654297,167.20501708984375],[21.15399932861328,166.52801513671875],[21.15399932861328,166.1190185546875],[21.15399932861328,165.56298828125],[21.15399932861328,165.17401123046875],[20.702999114990234,164.948974609375],[20.702999114990234,164.14898681640625],[20.476001739501953,163.36798095703125],[20.251998901367188,162.59100341796875],[19.80099868774414,161.4000244140625],[19.349998474121094,160.5570068359375],[19.349998474121094,159.77801513671875],[18.784000396728516,158.968017578125],[18.898998260498047,158.18597412109375],[18.898998260498047,157.41900634765625],[18.898998260498047,156.1829833984375],[18.898998260498047,155.406005859375],[18.898998260498047,154.21600341796875],[18.898998260498047,153.3900146484375],[18.898998260498047,152.01702880859375],[18.898998260498047,150.89398193359375],[19.349998474121094,149.77099609375],[19.80099868774414,148.2020263671875],[20.387001037597656,146.6290283203125],[20.71900177001953,145.06298828125],[21.007999420166016,143.2769775390625],[21.604999542236328,141.2550048828125],[22.158000946044922,138.9210205078125],[22.506999969482422,136.18902587890625],[23.262001037597656,133.35101318359375],[24.05099868774414,130.34100341796875],[24.823001861572266,128.2139892578125],[25.21200180053711,125.86700439453125],[25.93199920654297,123.802001953125],[26.113998413085938,122.23101806640625],[26.601001739501953,120.16900634765625],[26.564998626708984,118.625],[26.564998626708984,117.05499267578125],[26.564998626708984,115.5260009765625],[26.564998626708984,113.95599365234375],[26.564998626708984,112.38897705078125],[26.113998413085938,109.260009765625],[26.113998413085938,107.70001220703125],[25.804000854492188,106.4310302734375],[25.66299819946289,105.00201416015625],[25.66299819946289,102.91900634765625],[25.66299819946289,101.0369873046875],[25.382999420166016,98.67999267578125],[25.812999725341797,96.96502685546875],[25.21200180053711,94.91302490234375],[25.21200180053711,93.4000244140625],[24.966999053955078,91.80999755859375],[24.761001586914062,90.81097412109375],[24.761001586914062,89.5880126953125],[24.761001586914062,88.4630126953125],[24.310001373291016,87.57098388671875],[24.310001373291016,86.79901123046875],[24.310001373291016,85.5579833984375],[24.310001373291016,84.77801513671875],[24.310001373291016,84.00299072265625],[24.310001373291016,83.219970703125],[24.310001373291016,82.5999755859375],[24.04199981689453,82.10498046875],[23.85900115966797,81.31500244140625],[23.85900115966797,80.0260009765625],[23.85900115966797,78.989990234375],[23.85900115966797,78.7030029296875],[23.85900115966797,78.3079833984375],[23.85900115966797,77.635986328125],[23.409000396728516,77.1939697265625],[23.409000396728516,76.7340087890625],[23.85900115966797,76.50799560546875],[23.85900115966797,76.0570068359375],[24.535999298095703,76.0570068359375],[24.761001586914062,76.0570068359375],[25.21200180053711,76.0570068359375],[25.66299819946289,76.0570068359375],[26.078998565673828,76.50799560546875],[26.34000015258789,76.50799560546875],[26.606998443603516,76.96002197265625],[26.564998626708984,77.4110107421875],[26.564998626708984,77.86199951171875],[27.01599884033203,78.31298828125],[27.01599884033203,78.7650146484375],[27.01599884033203,79.21600341796875],[27.01599884033203,79.6669921875],[27.01599884033203,80.11798095703125],[27.466999053955078,80.11798095703125],[27.466999053955078,80.5689697265625],[27.466999053955078,81.02099609375],[27.466999053955078,81.47198486328125],[27.466999053955078,81.9229736328125],[28.033000946044922,82.3740234375],[28.368999481201172,82.82598876953125],[28.81999969482422,82.82598876953125],[29.270999908447266,83.2769775390625],[29.722000122070312,83.72802734375],[30.35900115966797,83.72802734375],[30.804000854492188,84.3590087890625],[31.19000244140625,84.7459716796875],[31.579002380371094,85.135009765625],[31.97699737548828,85.5269775390625],[32.74700164794922,85.85302734375],[34.16600036621094,86.62799072265625],[35.69200134277344,87.39202880859375],[38.555999755859375,88.5679931640625],[41.19000244140625,89.4169921875],[43.733001708984375,90.20599365234375],[46.06700134277344,90.53302001953125],[48.87699890136719,90.947998046875],[51.76899719238281,91.65997314453125],[54.50199890136719,91.8499755859375],[57.762001037597656,92.301025390625],[61.275001525878906,92.75299072265625],[64.22100067138672,93.2039794921875],[67.12000274658203,93.2039794921875],[69.35600280761719,93.2039794921875],[72.16400146484375,93.2039794921875],[75.1259994506836,93.2039794921875],[78.36799621582031,92.67401123046875],[81.81800079345703,92.75299072265625],[85.28299713134766,92.4630126953125],[88.55699920654297,92.301025390625],[91.18199920654297,92.301025390625],[93.96900177001953,91.92999267578125],[96.78300476074219,91.8499755859375],[99.13299560546875,91.8499755859375],[102.40400695800781,91.8499755859375],[105.96499633789062,91.8499755859375],[109.2760009765625,91.8499755859375],[112.10600280761719,91.8499755859375],[114.8699951171875,91.8499755859375],[117.25399780273438,91.8499755859375],[119.38999938964844,92.301025390625],[121.47000122070312,92.301025390625],[123.8179931640625,92.301025390625],[126.14900207519531,92.301025390625],[128.43499755859375,92.301025390625],[131.2519989013672,92.301025390625],[133.65699768066406,92.301025390625],[135.73800659179688,92.05499267578125],[137.31500244140625,91.8499755859375],[139.32000732421875,91.8499755859375],[141.33399963378906,91.8499755859375],[143.35699462890625,92.301025390625],[145.45799255371094,92.301025390625],[147.33200073242188,92.301025390625],[150.47500610351562,92.614013671875],[152.9429931640625,92.75299072265625],[156.2050018310547,93.2760009765625],[158.98199462890625,93.2039794921875],[161.5019989013672,93.655029296875],[163.68499755859375,93.655029296875],[165.55299377441406,94.13800048828125],[167.53700256347656,94.10601806640625],[169.54800415039062,94.5570068359375],[171.6909942626953,95.13201904296875],[174.0330047607422,95.00897216796875],[176.83900451660156,95.7960205078125],[179.41099548339844,96.36199951171875],[181.4290008544922,96.36199951171875],[183.41900634765625,96.81402587890625],[185.61599731445312,97.11798095703125],[187.48399353027344,97.2650146484375],[189.5500030517578,97.2650146484375],[191.43899536132812,97.2650146484375],[193.6230010986328,97.2650146484375],[196.74200439453125,97.2650146484375],[199.38699340820312,97.74298095703125],[202.1699981689453,97.71600341796875],[204.968994140625,98.1669921875],[207.31300354003906,98.1669921875],[209.6510009765625,98.1669921875],[211.21499633789062,98.1669921875],[212.79100036621094,98.1669921875],[214.87600708007812,98.1669921875],[216.78500366210938,97.71600341796875],[219.11300659179688,97.71600341796875],[221.46099853515625,97.71600341796875],[224.32501220703125,98.1669921875],[226.16000366210938,98.55902099609375],[228.22601318359375,98.61798095703125],[230.3909912109375,98.61798095703125],[232.73699951171875,99.07000732421875],[234.27200317382812,99.07000732421875],[236.27700805664062,99.07000732421875],[237.27801513671875,99.07000732421875],[238.9639892578125,99.07000732421875],[240.5150146484375,99.07000732421875],[241.87600708007812,99.07000732421875],[243.17999267578125,99.07000732421875],[244.33999633789062,98.61798095703125],[245.86599731445312,98.61798095703125],[246.81100463867188,98.61798095703125],[248.55999755859375,98.1669921875],[249.7239990234375,97.77801513671875],[250.95999145507812,97.71600341796875],[252.33999633789062,97.114990234375],[252.98199462890625,96.7750244140625],[253.75698852539062,96.81402587890625],[254.5369873046875,96.36199951171875],[255.32000732421875,95.78900146484375],[256.0989990234375,95.46099853515625],[256.8800048828125,95.46002197265625],[257.2130126953125,94.7979736328125],[258.010986328125,94.5570068359375],[258.33099365234375,93.677978515625],[258.3550109863281,92.59197998046875],[258.3550109863281,91.666015625],[258.8059997558594,90.37701416015625],[258.8059997558594,89.64398193359375],[258.8059997558594,88.41802978515625],[258.8059997558594,87.64300537109375],[258.8059997558594,85.9219970703125],[258.8059997558594,84.364990234375],[258.8059997558594,82.8079833984375],[258.8059997558594,81.260986328125],[258.8030090332031,78.7559814453125],[259.2560119628906,76.760986328125],[259.0539855957031,74.99798583984375],[258.8059997558594,73.17401123046875],[259.2330017089844,71.59197998046875],[259.2560119628906,70.02197265625],[259.2560119628906,68.4730224609375],[259.2560119628906,67.34197998046875],[259.2560119628906,66.1810302734375],[259.5369873046875,64.947021484375],[259.7070007324219,63.5479736328125],[259.7070007324219,62.489013671875],[259.7070007324219,61.2550048828125],[259.7070007324219,60.23699951171875],[259.7070007324219,59.23199462890625],[259.7070007324219,57.9940185546875],[259.7070007324219,56.90399169921875],[259.7070007324219,55.7850341796875],[259.7070007324219,54.760986328125],[259.7070007324219,53.5250244140625],[259.7070007324219,52.74200439453125],[259.7070007324219,51.97100830078125],[259.7070007324219,51.17999267578125],[259.7070007324219,50.39697265625],[259.7070007324219,49.6600341796875],[259.7070007324219,49.36199951171875],[259.7070007324219,48.50201416015625],[259.7070007324219,47.85595703125],[259.7070007324219,46.93798828125],[259.7070007324219,46.6700439453125],[259.2560119628906,45.82598876953125],[259.2560119628906,45.0450439453125],[259.2560119628906,44.260009765625],[259.2560119628906,43.9739990234375],[259.2560119628906,43.1409912109375],[259.2560119628906,42.364013671875],[259.07501220703125,41.58203125],[258.8059997558594,40.79998779296875],[258.8059997558594,39.696044921875],[258.8059997558594,38.90301513671875],[258.8059997558594,38.3800048828125],[258.8059997558594,37.802001953125],[258.8059997558594,37.02301025390625],[258.2380065917969,36.23199462890625],[258.3550109863281,35.6719970703125],[258.3550109863281,35.1259765625],[258.3550109863281,34.344970703125],[258.3550109863281,33.8680419921875],[258.3550109863281,33.2330322265625],[258.3550109863281,32.4530029296875],[258.3550109863281,31.6600341796875],[257.90399169921875,30.4200439453125],[257.90399169921875,29.64599609375],[257.90399169921875,28.86199951171875],[257.90399169921875,28.0830078125],[258.375,27.303955078125],[258.3550109863281,26.1920166015625],[258.3550109863281,25.39300537109375],[258.3550109863281,24.1700439453125],[258.3550109863281,23.39898681640625],[258.3550109863281,22.60302734375],[258.3550109863281,21.8389892578125],[258.3550109863281,20.26800537109375],[258.3550109863281,19.8800048828125],[258.3550109863281,19.14599609375],[257.97100830078125,18.3680419921875],[257.90399169921875,17.94000244140625],[257.90399169921875,17.24798583984375],[257.90399169921875,16.9310302734375],[257.90399169921875,16.27001953125],[257.90399169921875,15.92498779296875],[257.90399169921875,15.53399658203125],[257.90399169921875,14.916015625],[257.90399169921875,14.5269775390625],[257.3529968261719,14.1400146484375],[257.4530029296875,13.74700927734375],[256.12799072265625,12.91400146484375],[254.90798950195312,12.885986328125],[254.12298583984375,12.885986328125],[252.38800048828125,13.3890380859375],[250.00698852539062,13.7149658203125],[247.9110107421875,14.04998779296875],[245.76998901367188,14.239013671875],[243.40899658203125,14.69000244140625],[241.05801391601562,15.1419677734375],[239.20199584960938,15.81396484375],[237.40301513671875,16.04400634765625],[234.94198608398438,16.04400634765625],[232.90301513671875,15.593017578125],[231.364013671875,16.23699951171875],[229.33700561523438,16.04400634765625],[227.76998901367188,16.04400634765625],[225.7550048828125,16.04400634765625],[223.61300659179688,16.04400634765625],[222.197998046875,16.04400634765625],[220.25100708007812,16.04400634765625],[217.87899780273438,16.23095703125],[216.14199829101562,16.04400634765625],[215.5050048828125,16.04400634765625],[214.71600341796875,16.04400634765625],[213.93600463867188,16.04400634765625],[213.48500061035156,16.04400634765625],[213.25900268554688,15.135986328125]]",1,0,1,0,4,0,3,0,1,0,0
58,2471,"[[214,309],[214,297],[214,288],[214,278],[216,266],[219,251],[225,233],[231,205],[238,167],[241,130],[242,106],[242,92],[242,81],[242,75],[242,68],[238,65],[233,63],[229,63],[227,63],[226,63],[225,64],[225,70],[222,82],[216,97],[205,113],[192,127],[183,136],[176,143],[171,145],[169,145],[169,138],[169,128],[172,116],[175,105],[182,92],[189,83],[196,77],[200,74],[203,74],[203,77],[198,85],[191,96],[187,105],[182,112],[178,117],[174,120],[170,122],[164,125],[158,129],[153,132],[149,136],[148,137],[152,131],[161,120],[172,105],[181,92],[187,83],[191,76],[193,71],[192,71],[187,77],[183,84],[178,93],[170,105],[164,113],[157,123],[148,131],[140,138],[133,142],[131,143],[137,133],[150,118],[165,102],[176,92],[181,86],[183,83]]",1,0,4,0,5,0,2,0,0,0,0
58,3647,[],1,0,0,0,0,1,3,0,1,0,1
58,3309,[],0,0,0,0,5,0,0,0,0,0,0
58,2046,"[[49,346],[49,343],[47,336],[44,324],[42,312],[40,298],[39,285],[38,272],[38,259],[38,245],[38,230],[38,215],[38,203],[38,189],[38,177],[38,167],[38,158],[38,152],[38,146],[38,140],[38,136],[38,131],[38,126],[38,122],[38,118],[38,113],[40,109],[43,106],[46,104],[50,104],[55,103],[66,102],[77,101],[91,100],[104,99],[117,98],[134,96],[148,95],[161,94],[173,94],[184,94],[192,94],[201,94],[207,95],[212,96],[217,97],[220,97],[223,97],[225,97],[227,97],[229,97],[230,95],[232,92],[233,89],[234,85],[235,81],[236,77],[236,74],[237,71],[237,68]]",1,0,2,0,6,0,4,0,0,0,0
58,2557,"[[252,342],[252,328],[252,305],[252,283],[251,269],[251,260],[249,253],[247,249],[245,248],[243,248],[240,248],[236,248],[230,248],[219,248],[208,248],[196,248],[180,248],[164,249],[153,249],[140,249],[131,249],[122,249],[114,249],[109,249],[105,249],[102,248],[100,246],[100,243],[99,236],[99,221],[99,206],[99,188],[98,177],[96,166],[95,157],[95,152],[95,151]]",1,0,0,4,0,0,1,0,0,0,1
58,846,"[[167.89599609375,344.51397705078125],[167.18499755859375,344.51397705078125],[166.7989959716797,344.06201171875],[166.50799560546875,344.06201171875],[166.2830047607422,344.06201171875],[166.2830047607422,343.61102294921875],[165.63900756835938,343.61102294921875],[165.38099670410156,343.61102294921875],[165.38099670410156,343.15997314453125],[164.78500366210938,343.15997314453125],[164.47900390625,343.15997314453125],[164.47900390625,342.708984375],[164.92999267578125,342.708984375],[164.92999267578125,342.25701904296875],[164.92999267578125,341.8060302734375],[164.47900390625,341.8060302734375],[164.47900390625,341.35498046875],[164.0279998779297,341.35498046875],[164.0279998779297,340.90399169921875],[163.57699584960938,340.90399169921875],[163.57699584960938,340.4530029296875],[163.57699584960938,340.0009765625],[163.57699584960938,339.54998779296875],[163.57699584960938,338.72198486328125],[163.57699584960938,338.32000732421875],[164.14700317382812,338.19598388671875],[164.0279998779297,337.26202392578125],[164.0279998779297,336.47998046875],[164.0279998779297,335.739013671875],[164.57000732421875,335.489013671875],[164.47900390625,334.59600830078125],[164.47900390625,333.90997314453125],[164.47900390625,333.56500244140625],[164.9980010986328,333.16400146484375],[164.92999267578125,332.281005859375],[164.92999267578125,331.4739990234375],[164.92999267578125,330.6729736328125],[164.92999267578125,329.64398193359375],[164.81500244140625,328.489990234375],[164.47900390625,326.875],[164.47900390625,326.093017578125],[164.47900390625,324.83697509765625],[163.85699462890625,323.416015625],[164.0279998779297,321.78802490234375],[164.0279998779297,320.61700439453125],[164.0279998779297,319.489990234375],[164.0279998779297,318.333984375],[164.0279998779297,317.3070068359375],[164.0279998779297,316.0460205078125],[164.0279998779297,314.7960205078125],[164.0279998779297,313.54400634765625],[164.0279998779297,312.73602294921875],[164.0279998779297,311.3909912109375],[164.0279998779297,310.6810302734375],[164.0279998779297,309.5260009765625],[164.0279998779297,308.62200927734375],[164.0279998779297,307.81298828125],[164.0279998779297,307.010009765625],[164.0279998779297,306.197021484375],[164.0279998779297,305.39898681640625],[164.0279998779297,304.593017578125],[164.0279998779297,304.1290283203125],[164.0279998779297,303.42999267578125],[164.0279998779297,302.63201904296875],[164.0279998779297,301.87298583984375],[163.57699584960938,301.00799560546875],[163.57699584960938,300.21099853515625],[163.12600708007812,299.39898681640625],[163.12600708007812,298.59698486328125],[162.6750030517578,297.79901123046875],[162.6750030517578,296.9940185546875],[162.6750030517578,296.6619873046875],[162.2239990234375,295.833984375],[161.85299682617188,295.40997314453125],[161.7729949951172,294.68597412109375],[161.2220001220703,293.8759765625],[161.32200622558594,292.61602783203125],[160.5189971923828,291.8189697265625],[160.1699981689453,291.01800537109375],[159.36900329589844,290.21697998046875],[158.552001953125,289.4000244140625],[157.7480010986328,288.594970703125],[156.4949951171875,287.7919921875],[155.24200439453125,287.65899658203125],[154.4429931640625,287.65899658203125],[153.63600158691406,287.2080078125],[152.4550018310547,287.2080078125],[151.57699584960938,287.2080078125],[150.7779998779297,287.2080078125],[149.4429931640625,287.2080078125],[148.71400451660156,287.2080078125],[147.11399841308594,287.65899658203125],[145.95199584960938,287.65899658203125],[144.3350067138672,287.65899658203125],[143.2030029296875,287.65899658203125],[141.59300231933594,287.65899658203125],[139.98300170898438,287.65899658203125],[138.8249969482422,287.65899658203125],[137.76699829101562,287.65899658203125],[136.50399780273438,287.65899658203125],[134.92100524902344,288.00799560546875],[133.78199768066406,288.1099853515625],[132.75,288.1099853515625],[131.4980010986328,288.1099853515625],[129.83099365234375,288.1099853515625],[128.20700073242188,288.1099853515625],[126.60299682617188,288.1099853515625],[124.98899841308594,288.1099853515625],[123.83700561523438,288.56201171875],[121.77200317382812,288.56201171875],[120.18800354003906,288.56201171875],[118.57099914550781,288.56201171875],[116.95899963378906,288.56201171875],[114.89500427246094,288.56201171875],[112.83799743652344,288.219970703125],[110.78599548339844,287.8699951171875],[109.16600036621094,287.65899658203125],[107.57699584960938,287.1669921875],[105.91400146484375,287.2080078125],[104.82000732421875,286.75701904296875],[103.83999633789062,286.75701904296875],[103.375,286.75701904296875],[102.69000244140625,286.2969970703125],[102.02200317382812,286.30499267578125],[101.53500366210938,285.85400390625],[100.73199462890625,285.239990234375],[100.41299438476562,284.9219970703125],[100.02299499511719,284.5009765625],[99.22799682617188,283.73602294921875],[98.7550048828125,283.26202392578125],[98.63999938964844,282.57000732421875],[98.15299987792969,282.2440185546875],[97.80599975585938,281.79302978515625],[97.73800659179688,281.0579833984375],[97.10000610351562,280.25299072265625],[97.28700256347656,279.94500732421875],[96.83500671386719,279.08502197265625],[96.02499389648438,277.4630126953125],[95.21499633789062,276.56097412109375],[95.03199768066406,275.760986328125],[94.58099365234375,274.96099853515625],[94.1300048828125,273.7080078125],[93.81400299072266,272.90301513671875],[93.67900085449219,272.10498046875],[93.67900085449219,271.80401611328125],[93.67900085449219,270.5009765625],[93.22899627685547,269.69000244140625],[93.5009994506836,268.885986328125],[93.90499877929688,268.48199462890625],[93.67900085449219,267.72900390625],[94.00199890136719,266.58001708984375],[94.1300048828125,265.7750244140625],[94.1300048828125,265.47698974609375],[94.1300048828125,264.6099853515625],[94.1300048828125,263.4530029296875],[94.1300048828125,262.64697265625],[94.1300048828125,261.8389892578125],[94.1300048828125,259.65399169921875],[94.49200439453125,257.6939697265625],[95.10000610351562,255.48602294921875],[96.09100341796875,253.50299072265625],[97.39700317382812,250.94500732421875],[98.14999389648438,248.10797119140625],[98.96299743652344,244.85302734375],[99.76499938964844,241.4210205078125],[100.56199645996094,238.0040283203125],[101.36799621582031,235.2490234375],[102.17900085449219,232.364013671875],[102.697998046875,230.25299072265625],[103.32699584960938,228.64501953125],[103.67799377441406,226.5889892578125],[104.05099487304688,224.51397705078125],[104.843994140625,223.24298095703125],[105.19900512695312,221.739990234375],[106.00399780273438,220.72900390625],[105.85499572753906,219.4739990234375],[106.25900268554688,218.66900634765625],[106.30599975585938,217.55499267578125],[106.947998046875,215.98297119140625],[106.75700378417969,215.3690185546875],[106.75700378417969,214.56402587890625],[107.16000366210938,214.156982421875],[107.20799255371094,213.4320068359375],[107.20799255371094,213.20697021484375],[107.20799255371094,212.7559814453125],[107.65899658203125,212.7559814453125]]",1,1,0,1,1,0,0,0,1,0,1
59,4183,[],0,0,0,3,0,0,2,0,0,0,0
59,1678,"[[143,326],[142,323],[142,318],[142,310],[142,304],[143,299],[144,293],[144,287],[144,278],[144,270],[145,262],[146,256],[146,253],[147,252],[148,252],[149,252],[150,252],[152,252],[154,252],[157,252],[161,252],[170,252],[182,251],[191,248],[196,246],[201,245],[205,242],[207,238],[210,234],[213,229],[216,224],[218,220],[219,217],[219,214],[218,211],[212,208],[207,205],[203,202],[200,198],[199,195],[199,193],[199,192],[199,194],[199,202],[199,211],[197,221],[193,231],[190,239],[188,246],[186,249],[185,251],[184,251],[180,250],[175,249],[170,248],[165,248],[160,248],[157,249],[154,249],[153,250],[153,251],[154,249],[155,248],[157,248]]",1,1,0,0,4,6,0,0,1,0,0
59,696,"[[57,346],[57,344],[57,342],[57,339],[57,336],[57,333],[57,330],[57,327],[57,324],[57,322],[57,320],[57,317],[57,316],[57,313],[57,310],[57,307],[57,303],[57,300],[57,297],[57,293],[57,291],[57,289],[57,287],[57,285],[57,283],[57,281],[57,278],[57,276],[57,273],[57,271],[57,269],[57,266],[57,264],[56,261],[56,258],[56,255],[56,252],[55,249],[54,247],[54,245],[53,244],[52,242],[52,241],[52,240],[51,238],[51,236],[50,234],[50,232],[49,230],[48,228],[48,226],[48,225],[48,223],[48,221],[48,219],[48,218],[47,216],[47,214],[47,211],[47,209],[46,207],[46,205],[46,203],[46,202],[45,201],[45,200],[44,200],[43,199],[41,199]]",1,0,0,3,0,5,0,0,0,0,0
59,971,"[[79,315],[77,311],[74,306],[72,299],[69,291],[65,283],[62,275],[60,266],[58,257],[56,246],[55,236],[54,227],[53,218],[53,211],[52,201],[52,192],[52,182],[52,173],[51,163],[51,154],[51,148],[51,141],[51,137],[51,134],[51,132],[52,131],[53,131],[54,131],[55,131],[55,132],[55,134],[56,135],[57,136],[57,135],[57,134],[57,132],[58,130],[59,129],[60,127],[62,125],[63,123],[65,121],[67,119],[70,117],[72,115],[75,113],[80,110],[85,109],[92,107],[100,105],[108,101],[117,99],[127,97],[137,96],[148,94],[158,93],[168,93],[175,93],[183,93],[190,93],[198,93],[203,93],[209,93],[213,93],[217,93],[220,93],[223,92],[225,92],[228,90],[229,89],[231,89],[233,88],[234,87],[235,85],[236,84],[237,82],[238,81],[238,79],[238,76],[238,74],[238,72],[238,70],[238,68],[238,67],[237,66],[237,65],[238,66]]",1,0,2,2,2,1,0,0,0,0,0
59,5924,"[[242,336],[240,327],[239,315],[238,295],[238,271],[239,248],[239,233],[239,221],[239,211],[239,204],[239,198],[239,191],[239,184],[239,176],[239,170],[239,163],[239,157],[239,153]]",1,0,0,0,0,0,5,0,0,0,1
